file,segment,fft_n,record,nominal_elapsed_s,selected,valid,bb_hz,dticks,peak,y1,y2,y3,den
test1/10323408.txt,1,2048,2,1.0048,False,True,1000.756,10048,205,119120,366853,69776,-544810
test1/10323408.txt,1,2048,3,2.0096,False,True,1000.751,10048,205,119522,366721,68938,-544982
test1/10323408.txt,1,2048,4,3.0143999999999997,False,True,1000.75,10048,205,120105,368308,69129,-547382
test1/10323408.txt,1,2048,5,4.0192,False,True,1000.759,10048,205,119425,368180,70480,-546455
test1/10323408.txt,1,2048,6,5.023999999999999,False,True,1000.754,10048,205,119825,368672,69785,-547734
test1/10323408.txt,1,2048,7,6.028799999999999,False,True,1000.754,10048,205,119165,369188,68857,-550354
test1/10323408.txt,1,2048,8,7.033599999999998,True,True,1000.123,10048,205,188721,333882,32330,-446713
test1/10323408.txt,1,2048,9,8.038399999999998,True,True,1000.119,10048,205,188500,332977,31905,-445549
test1/10323408.txt,1,2048,10,9.043199999999997,True,True,1000.115,10048,205,189365,333625,31652,-446233
test1/10323408.txt,1,2048,11,10.047999999999996,True,True,1000.123,10048,205,188240,333721,31450,-447752
test1/10323408.txt,1,2048,12,11.052799999999996,True,True,1000.122,10048,205,188450,333625,31828,-446972
test1/10323408.txt,1,2048,13,12.057599999999995,True,True,1000.117,10048,205,189317,333457,32521,-445076
test1/10323408.txt,1,2048,14,13.062399999999995,True,True,1000.115,10048,205,189461,333472,32069,-445414
test1/10323408.txt,1,2048,15,14.067199999999994,True,True,1000.117,10048,205,188861,332809,32068,-444689
test1/10323408.txt,1,2048,16,15.071999999999994,True,True,1000.126,10048,205,188162,333877,32045,-447547
test1/10323408.txt,1,2048,17,16.076799999999995,True,True,1000.122,10048,205,188721,334322,31545,-448378
test1/10323408.txt,1,2048,18,17.081599999999995,True,True,1000.123,10048,205,188516,333769,32009,-447013
test1/10323408.txt,1,2048,19,18.086399999999994,True,True,1000.108,10048,205,189953,333437,31265,-445656
test1/10323408.txt,1,2048,20,19.091199999999994,True,True,1000.111,10048,205,189029,331442,32170,-441685
test1/10323408.txt,1,2048,21,20.095999999999993,True,True,1000.107,10048,205,189946,332800,31705,-443949
test1/10323408.txt,1,2048,22,21.100799999999992,True,True,1000.123,10048,205,189554,335620,32272,-449414
test1/10323408.txt,1,2048,23,22.105599999999992,True,True,1000.116,10048,205,188797,332676,31805,-444750
test1/10323408.txt,1,2048,24,23.11039999999999,True,True,1000.12,10048,205,189089,334480,31618,-448253
test1/10323408.txt,1,2048,25,24.11519999999999,True,True,1000.132,10048,205,187645,334340,32125,-448910
test1/10323408.txt,1,2048,26,25.11999999999999,True,True,1000.121,10048,205,188330,332665,32245,-444755
test1/10323408.txt,1,2048,27,26.12479999999999,True,True,1000.117,10048,205,189025,333101,32125,-445052
test1/10323408.txt,1,2048,28,27.12959999999999,True,True,1000.113,10048,205,189584,333185,32202,-444584
test1/10323408.txt,1,2048,29,28.13439999999999,True,True,1000.121,10048,205,188105,333266,31268,-447159
test1/10323408.txt,1,2048,30,29.139199999999988,True,True,1000.121,10048,205,188953,334237,31925,-447596
test1/10323408.txt,1,2048,31,30.143999999999988,True,True,1000.124,10048,205,188960,334889,32000,-448818
test1/10323408.txt,1,2048,32,31.148799999999987,True,True,1000.128,10048,205,188240,334890,31810,-449730
test1/10323408.txt,1,2048,33,32.15359999999999,True,True,1000.117,10048,205,189666,333761,32708,-445148
test1/10323408.txt,1,2048,34,33.15839999999999,True,True,1000.138,10048,205,187633,335641,32449,-451200
test1/10323408.txt,1,2048,35,34.163199999999996,True,True,1000.142,10048,205,187301,336132,32441,-452522
test1/10323408.txt,1,2048,36,35.168,True,True,1000.118,10048,205,189562,334385,32045,-447163
test1/10323408.txt,1,2048,37,36.1728,True,True,1000.126,10048,205,188442,334553,31986,-448678
test1/10323408.txt,1,2048,38,37.177600000000005,True,True,1000.123,10048,205,188884,334637,31826,-448564
test1/10323408.txt,1,2048,39,38.18240000000001,True,True,1000.118,10048,205,189509,334186,32317,-446546
test1/10323408.txt,1,2048,40,39.18720000000001,True,True,1000.113,10048,205,189010,332098,32089,-443097
test1/10323408.txt,1,2048,41,40.192000000000014,True,True,1000.122,10048,205,188644,334084,31705,-447819
test1/10323408.txt,1,2048,42,41.19680000000002,True,True,1000.117,10048,205,189092,333988,31376,-447508
test1/10323408.txt,1,2048,43,42.20160000000002,True,True,1000.122,10048,205,188354,333265,32050,-446126
test1/10323408.txt,1,2048,44,43.20640000000002,True,True,1000.117,10048,205,188397,331682,32525,-442442
test1/10323408.txt,1,2048,45,44.21120000000003,True,True,1000.133,10048,205,187498,334109,32409,-448311
test1/10323408.txt,1,2048,46,45.21600000000003,True,True,1000.12,10048,205,188500,333113,31905,-445821
test1/10323408.txt,1,2048,47,46.22080000000003,True,True,1000.113,10048,205,189124,332516,31888,-444020
test1/10323408.txt,1,2048,48,47.225600000000036,True,True,1000.111,10048,205,189577,332845,31898,-444215
test1/10323408.txt,1,2048,49,48.23040000000004,True,True,1000.123,10048,205,188245,333890,31417,-448118
test1/10323408.txt,1,2048,50,49.23520000000004,True,True,1000.132,10048,205,187585,333853,32458,-447663
test1/10323408.txt,1,2048,51,50.240000000000045,True,True,1000.131,10048,205,187673,334610,31681,-449866
test1/10323408.txt,1,2048,52,51.24480000000005,True,True,1000.121,10048,205,188978,334244,32017,-447493
test1/10323408.txt,1,2048,53,52.24960000000005,True,True,1000.118,10048,205,188585,332845,31753,-445352
test1/10323408.txt,1,2048,54,53.254400000000054,True,True,1000.119,10048,205,188885,333625,31985,-446380
test1/10323408.txt,1,2048,55,54.25920000000006,True,True,1000.119,10048,205,189125,334258,31601,-447790
test1/10323408.txt,1,2048,56,55.26400000000006,True,True,1000.116,10048,205,190121,335290,31684,-448775
