idx,value
2924,4
2925,0
2926,1
2927,9
2928,17
2929,17
2930,9
2931,0
2932,0
2933,6
2934,14
2935,18
2936,13
2937,4
2938,-2
2939,2
2940,10
2941,17
2942,17
2943,9
2944,1
2945,0
2946,5
2947,15
2948,18
2949,13
2950,5
2951,0
2952,2
2953,11
2954,17
2955,16
2956,9
2957,1
2958,0
2959,6
2960,15
2961,18
2962,13
2963,5
2964,-1
2965,2
2966,10
2967,17
2968,16
2969,9
2970,1
2971,-1
2972,5
2973,14
2974,19
2975,13
2976,4
2977,-1
2978,2
2979,10
2980,16
2981,17
2982,9
2983,0
2984,0
2985,6
2986,14
2987,17
2988,13
2989,4
2990,-1
2991,1
2992,10
2993,17
2994,16
2995,8
2996,0
2997,-1
2998,6
2999,15
3000,17
3001,13
3002,5
3003,0
3004,1
3005,11
3006,17
3007,17
3008,9
3009,2
3010,-1
3011,6
3012,14
3013,18
3014,13
3015,5
3016,-1
3017,2
3018,10
3019,17
3020,16
3021,8
3022,0
3023,-1
3024,5
3025,14
3026,18
3027,14
3028,3
3029,-1
3030,1
3031,10
3032,17
3033,17
3034,9
3035,0
3036,-1
3037,6
3038,13
3039,18
3040,13
3041,4
3042,-2
3043,2
3044,10
3045,16
3046,16
3047,9
3048,0
3049,0
3050,6
3051,15
3052,19
3053,13
3054,4
3055,-1
3056,2
3057,10
3058,18
3059,17
3060,9
3061,1
3062,-1
3063,5
3064,15
3065,18
3066,14
3067,4
3068,-1
3069,2
3070,10
3071,17
3072,16
3073,9
3074,0
3075,-1
3076,6
3077,16
3078,18
3079,12
3080,4
3081,-1
3082,2
3083,10
3084,18
3085,16
3086,8
3087,1
3088,-1
3089,5
3090,14
3091,18
3092,13
3093,4
3094,-1
3095,2
3096,11
3097,16
3098,16
3099,8
3100,0
3101,0
3102,7
3103,14
3104,18
3105,12
3106,3
3107,-2
3108,1
3109,11
3110,18
3111,16
3112,9
3113,0
3114,0
3115,6
3116,14
3117,17
3118,12
3119,4
3120,-2
3121,2
3122,11
3123,17
3124,16
3125,9
3126,0
3127,-1
3128,6
3129,15
3130,18
3131,13
3132,4
3133,-1
3134,3
3135,11
3136,18
3137,16
3138,8
3139,0
3140,0
3141,5
3142,14
3143,18
3144,14
3145,3
3146,-1
3147,2
3148,10
3149,17
3150,17
3151,9
3152,0
3153,-1
3154,6
3155,14
3156,18
3157,13
3158,4
3159,-1
3160,3
3161,11
3162,17
3163,16
3164,8
3165,1
3166,-2
3167,7
3168,15
3169,18
3170,13
3171,4
3172,-1
3173,3
3174,11
3175,17
3176,17
3177,8
3178,2
3179,0
3180,5
3181,15
3182,18
3183,13
3184,3
3185,-1
3186,3
3187,10
3188,18
3189,16
3190,9
3191,0
3192,0
3193,6
3194,15
3195,17
3196,13
3197,5
3198,-1
3199,3
3200,11
3201,17
3202,16
3203,9
3204,0
3205,0
3206,6
3207,15
3208,18
3209,12
3210,4
3211,-1
3212,3
3213,12
3214,16
3215,16
3216,8
3217,1
3218,0
3219,7
3220,15
3221,18
3222,13
3223,4
3224,-1
3225,2
3226,12
3227,17
3228,16
3229,8
3230,0
3231,0
3232,6
3233,14
3234,19
3235,13
3236,3
3237,-1
3238,2
3239,11
3240,18
3241,16
3242,8
3243,0
3244,0
3245,7
3246,15
3247,17
3248,12
3249,5
3250,-1
3251,2
3252,11
3253,18
3254,17
3255,7
3256,1
3257,0
3258,8
3259,16
3260,18
3261,13
3262,4
3263,-2
3264,3
3265,11
3266,18
3267,16
3268,7
3269,0
3270,0
3271,7
3272,14
3273,18
3274,11
3275,3
3276,-1
3277,3
3278,11
3279,18
3280,16
3281,8
3282,-1
3283,0
3284,7
3285,16
3286,18
3287,12
3288,3
3289,-1
3290,4
3291,11
3292,17
3293,17
3294,8
3295,0
3296,0
3297,6
3298,15
3299,17
3300,12
3301,4
3302,-2
3303,3
3304,12
3305,18
3306,17
3307,8
3308,0
3309,-1
3310,7
3311,16
3312,18
3313,12
3314,3
3315,-1
3316,3
3317,11
3318,18
3319,16
3320,8
3321,0
3322,0
3323,7
3324,15
3325,18
3326,12
3327,3
3328,-1
3329,3
3330,11
3331,17
3332,16
3333,7
3334,0
3335,0
3336,7
3337,15
3338,18
3339,12
3340,3
3341,0
3342,4
3343,12
3344,17
3345,15
3346,7
3347,0
3348,0
3349,7
3350,15
3351,18
3352,12
3353,3
3354,-1
3355,3
3356,11
3357,17
3358,16
3359,8
3360,0
3361,-1
3362,7
3363,16
3364,18
3365,12
3366,3
3367,-2
3368,3
3369,11
3370,18
3371,15
3372,7
3373,0
3374,1
3375,7
3376,15
3377,18
3378,13
3379,3
3380,0
3381,3
3382,12
3383,18
3384,16
3385,8
3386,0
3387,-1
3388,7
3389,16
3390,18
3391,12
3392,3
3393,-1
3394,2
3395,11
3396,18
3397,15
3398,8
3399,-1
3400,0
3401,8
3402,15
3403,18
3404,12
3405,3
3406,-2
3407,3
3408,12
3409,18
3410,17
3411,8
3412,0
3413,0
3414,8
3415,16
3416,18
3417,12
3418,3
3419,-1
3420,3
3421,12
3422,18
3423,16
3424,8
3425,0
3426,0
3427,8
3428,16
3429,17
3430,12
3431,3
3432,-1
3433,3
3434,11
3435,18
3436,16
3437,8
3438,0
3439,-1
3440,7
3441,16
3442,18
3443,12
3444,2
3445,-1
3446,3
3447,12
3448,18
3449,15
3450,7
3451,0
3452,0
3453,7
3454,16
3455,17
3456,12
3457,3
3458,-2
3459,3
3460,12
3461,18
3462,15
3463,6
3464,1
3465,-1
3466,7
3467,16
3468,18
3469,11
3470,3
3471,-1
3472,3
3473,12
3474,18
3475,16
3476,7
3477,-1
3478,0
3479,8
3480,17
3481,17
3482,12
3483,3
3484,-1
3485,3
3486,11
3487,18
3488,16
3489,7
3490,0
3491,1
3492,7
3493,16
3494,18
3495,12
3496,2
3497,-1
3498,3
3499,12
3500,19
3501,15
3502,7
3503,-1
3504,0
3505,7
3506,16
3507,17
3508,10
3509,3
3510,-1
3511,3
3512,12
3513,18
3514,15
3515,7
3516,0
3517,0
3518,7
3519,16
3520,17
3521,12
3522,3
3523,-1
3524,3
3525,12
3526,19
3527,15
3528,7
3529,-1
3530,1
3531,7
3532,16
3533,17
3534,11
3535,3
3536,-2
3537,3
3538,13
3539,18
3540,15
3541,6
3542,0
3543,0
3544,8
3545,16
3546,19
3547,11
3548,3
3549,-1
3550,4
3551,12
3552,17
3553,16
3554,8
3555,-1
3556,1
3557,7
3558,16
3559,17
3560,12
3561,2
3562,-1
3563,3
3564,13
3565,18
3566,15
3567,6
3568,-1
3569,1
3570,8
3571,16
3572,17
3573,11
3574,3
3575,-1
3576,3
3577,13
3578,18
3579,15
3580,7
3581,0
3582,0
3583,8
3584,16
3585,18
3586,11
3587,2
3588,-1
3589,4
3590,13
3591,17
3592,15
3593,7
3594,-1
3595,-1
3596,8
3597,16
3598,17
3599,12
3600,2
3601,-1
3602,4
3603,11
3604,18
3605,15
3606,7
3607,0
3608,0
3609,8
3610,16
3611,18
3612,11
3613,2
3614,-1
3615,4
3616,13
3617,18
3618,16
3619,7
3620,0
3621,1
3622,8
3623,16
3624,17
3625,11
3626,2
3627,-1
3628,3
3629,14
3630,18
3631,15
3632,7
3633,-1
3634,1
3635,8
3636,16
3637,17
3638,11
3639,2
3640,-1
3641,4
3642,13
3643,17
3644,16
3645,6
3646,0
3647,0
3648,8
3649,16
3650,18
3651,11
3652,3
3653,-1
3654,4
3655,13
3656,18
3657,15
3658,7
3659,-1
3660,0
3661,7
3662,16
3663,16
3664,11
3665,2
3666,-1
3667,3
3668,13
3669,18
3670,14
3671,6
3672,0
3673,0
3674,8
3675,15
3676,18
3677,11
3678,2
3679,-1
3680,4
3681,12
3682,19
3683,15
3684,7
3685,1
3686,0
3687,8
3688,16
3689,17
3690,11
3691,2
3692,-1
3693,4
3694,13
3695,20
3696,15
3697,6
3698,-1
3699,0
3700,8
3701,16
3702,17
3703,11
3704,1
3705,-2
3706,4
3707,12
3708,18
3709,16
3710,6
3711,-1
3712,-1
3713,8
3714,15
3715,17
3716,11
3717,2
3718,-1
3719,3
3720,13
3721,18
3722,15
3723,5
3724,-1
3725,1
3726,9
3727,17
3728,18
3729,11
3730,3
3731,0
3732,4
3733,12
3734,17
3735,14
3736,6
3737,0
3738,1
3739,8
3740,17
3741,18
3742,11
3743,3
3744,-2
3745,3
3746,13
3747,18
3748,15
3749,5
3750,-2
3751,0
3752,9
3753,16
3754,17
3755,10
3756,2
3757,-1
3758,4
3759,13
3760,19
3761,16
3762,6
3763,0
3764,1
3765,9
3766,17
3767,17
3768,11
3769,2
3770,-1
3771,4
3772,14
3773,18
3774,14
3775,5
3776,-1
3777,1
3778,8
3779,16
3780,18
3781,11
3782,2
3783,-1
3784,5
3785,13
3786,19
3787,15
3788,6
3789,0
3790,1
3791,8
3792,17
3793,17
3794,10
3795,1
3796,0
3797,4
3798,13
3799,18
3800,13
3801,6
3802,-2
3803,1
3804,9
3805,16
3806,17
3807,11
3808,2
3809,-1
3810,4
3811,13
3812,17
3813,15
3814,6
3815,-1
3816,1
3817,9
3818,16
3819,17
3820,10
3821,2
3822,-1
3823,4
3824,14
3825,18
3826,16
3827,6
3828,-1
3829,2
3830,9
3831,16
3832,17
3833,11
3834,2
3835,-1
3836,5
3837,13
3838,19
3839,15
3840,6
3841,-1
3842,0
3843,9
3844,16
3845,18
3846,11
3847,1
3848,-1
3849,4
3850,14
3851,19
3852,15
3853,6
3854,0
3855,2
3856,9
3857,17
3858,17
3859,11
3860,1
3861,-2
3862,4
3863,13
3864,18
3865,14
3866,6
3867,0
3868,2
3869,9
3870,16
3871,17
3872,11
3873,3
3874,0
3875,4
3876,13
3877,19
3878,15
3879,6
3880,-1
3881,1
3882,10
3883,17
3884,17
3885,10
3886,1
3887,-1
3888,5
3889,13
3890,18
3891,14
3892,5
3893,-1
3894,1
3895,8
3896,17
3897,18
3898,10
3899,1
3900,-1
3901,4
3902,14
3903,17
3904,15
3905,5
3906,-1
3907,1
3908,10
3909,16
3910,16
3911,10
3912,1
3913,-1
3914,5
3915,12
3916,17
3917,15
3918,7
3919,-1
3920,1
3921,9
3922,17
3923,17
3924,9
3925,3
3926,0
3927,4
3928,13
3929,18
3930,15
3931,5
3932,-1
3933,1
3934,10
3935,17
3936,18
3937,10
3938,2
3939,-1
3940,4
3941,13
3942,18
3943,14
3944,5
3945,0
3946,1
3947,9
3948,16
3949,17
3950,9
3951,2
3952,-1
3953,5
3954,14
3955,19
3956,14
3957,6
3958,-1
3959,1
3960,10
3961,16
3962,17
3963,10
3964,1
3965,-1
3966,5
3967,14
3968,18
3969,15
3970,6
3971,-1
3972,2
3973,9
3974,16
3975,18
3976,10
3977,2
3978,-1
3979,5
3980,14
3981,19
3982,14
3983,5
3984,0
3985,0
3986,9
3987,16
3988,16
3989,9
3990,1
3991,-1
3992,5
3993,14
3994,18
3995,14
3996,5
3997,-1
3998,1
3999,9
4000,17
4001,17
4002,9
4003,2
4004,-1
4005,4
4006,15
4007,18
4008,14
4009,5
4010,-1
4011,0
4012,9
4013,17
4014,17
4015,8
4016,1
4017,-1
4018,6
4019,14
4020,18
4021,15
4022,5
4023,-1
4024,1
4025,9
4026,16
4027,18
4028,10
4029,1
4030,-1
4031,5
4032,15
4033,18
4034,15
4035,5
4036,-1
4037,2
4038,10
4039,17
4040,17
4041,10
4042,2
4043,0
4044,4
4045,13
4046,18
4047,14
4048,5
4049,-1
4050,1
4051,10
4052,17
4053,17
4054,10
4055,2
4056,-2
4057,5
4058,15
4059,18
4060,14
4061,4
4062,-1
4063,1
4064,9
4065,16
4066,16
4067,10
4068,2
4069,-2
4070,6
4071,13
4072,19
4073,15
4074,5
4075,-1
4076,1
4077,10
4078,16
4079,17
4080,9
4081,1
4082,0
4083,7
4084,14
4085,18
4086,14
4087,6
4088,-1
4089,2
4090,9
4091,17
4092,17
4093,10
4094,1
4095,0
4096,5
4097,13
4098,18
4099,13
4100,4
4101,-2
4102,1
4103,9
4104,17
4105,17
4106,8
4107,0
4108,-1
4109,6
4110,14
4111,18
4112,14
4113,6
4114,0
4115,1
4116,10
4117,16
4118,17
4119,9
4120,1
4121,-1
4122,6
4123,14
4124,17
4125,14
4126,4
4127,-1
4128,2
4129,9
4130,17
4131,16
4132,8
4133,1
4134,-1
4135,6
4136,15
4137,17
4138,13
4139,5
4140,-1
4141,1
4142,10
4143,18
4144,17
4145,9
4146,1
4147,-1
4148,6
4149,14
4150,18
4151,13
4152,5
4153,0
4154,1
4155,10
4156,18
4157,17
4158,9
4159,1
4160,-1
4161,5
4162,14
4163,19
4164,14
4165,5
4166,-2
4167,2
4168,10
4169,17
4170,16
4171,9
4172,1
4173,-1
4174,5
4175,14
4176,18
4177,14
4178,4
4179,-1
4180,2
4181,10
4182,17
4183,17
4184,9
4185,1
4186,-1
4187,5
4188,14
4189,19
4190,14
4191,4
4192,-1
4193,1
4194,11
4195,17
4196,16
4197,9
4198,1
4199,0
4200,6
4201,15
4202,18
4203,14
4204,5
4205,-1
4206,2
4207,10
4208,18
4209,17
4210,10
4211,1
4212,-1
4213,5
4214,15
4215,18
4216,14
4217,5
4218,-1
4219,1
4220,10
4221,17
4222,16
4223,10
4224,1
4225,-1
4226,5
4227,14
4228,19
4229,13
4230,5
4231,-1
4232,1
4233,10
4234,17
4235,16
4236,10
4237,1
4238,0
4239,6
4240,14
4241,18
4242,14
4243,4
4244,-1
4245,2
4246,10
4247,17
4248,16
4249,8
4250,1
4251,-1
4252,5
4253,15
4254,18
4255,13
4256,4
4257,-3
4258,2
4259,11
4260,17
4261,17
4262,9
4263,1
4264,0
4265,5
4266,15
4267,17
4268,14
4269,4
4270,-2
4271,2
4272,10
4273,17
4274,17
4275,9
4276,0
4277,-1
4278,6
4279,15
4280,18
4281,14
4282,5
4283,-2
4284,2
4285,11
4286,18
4287,16
4288,9
4289,1
4290,-1
4291,6
4292,15
4293,18
4294,12
4295,5
4296,-1
4297,2
4298,11
4299,18
4300,17
4301,8
4302,0
4303,-1
4304,6
4305,14
4306,18
4307,13
4308,4
4309,-1
4310,2
4311,10
4312,17
4313,16
4314,9
4315,0
4316,-1
4317,5
4318,15
4319,18
4320,14
4321,4
4322,-1
4323,2
4324,10
4325,17
4326,16
4327,9
4328,1
4329,-1
4330,5
4331,15
4332,18
4333,13
4334,4
4335,-1
4336,2
4337,11
4338,17
4339,16
4340,9
4341,0
4342,-1
4343,6
4344,14
4345,18
4346,12
4347,4
4348,-1
4349,1
4350,10
4351,18
4352,16
4353,9
4354,1
4355,0
4356,6
4357,15
4358,18
4359,13
4360,3
4361,-1
4362,2
4363,10
4364,17
4365,16
4366,8
4367,0
4368,-1
4369,6
4370,15
4371,17
4372,14
4373,5
4374,-2
4375,1
4376,11
4377,18
4378,16
4379,8
4380,1
4381,0
4382,5
4383,15
4384,18
4385,13
4386,4
4387,-2
4388,3
4389,11
4390,17
4391,16
4392,9
4393,1
4394,-1
4395,6
4396,15
4397,18
4398,13
4399,4
4400,-1
4401,3
4402,12
4403,18
4404,16
4405,9
4406,1
4407,-1
4408,7
4409,16
4410,18
4411,14
4412,4
4413,-1
4414,3
4415,11
4416,17
4417,17
4418,8
4419,0
4420,0
4421,6
4422,15
4423,18
4424,14
4425,4
4426,-1
4427,2
4428,12
4429,18
4430,17
4431,8
4432,1
4433,0
4434,6
4435,15
4436,17
4437,12
4438,5
4439,-1
4440,2
4441,12
4442,17
4443,16
4444,9
4445,0
4446,-1
4447,6
4448,14
4449,18
4450,13
4451,5
4452,-1
4453,2
4454,10
4455,17
4456,16
4457,8
4458,0
4459,-1
4460,6
4461,15
4462,19
4463,13
4464,4
4465,-1
4466,3
4467,11
4468,18
4469,16
4470,8
4471,0
4472,0
4473,7
4474,15
4475,18
4476,12
4477,4
4478,-1
4479,2
4480,11
4481,18
4482,16
4483,8
4484,0
4485,0
4486,7
4487,15
4488,18
4489,13
4490,4
4491,-2
4492,2
4493,11
4494,17
4495,16
4496,8
4497,0
4498,0
4499,7
4500,15
4501,18
4502,12
4503,3
4504,-2
4505,2
4506,12
4507,18
4508,16
4509,8
4510,1
4511,-1
4512,6
4513,15
4514,18
4515,12
4516,3
4517,-1
4518,2
4519,11
4520,17
4521,16
4522,8
4523,0
4524,0
4525,6
4526,14
4527,18
4528,13
4529,4
4530,-1
4531,3
4532,11
4533,18
4534,16
4535,8
4536,1
4537,0
4538,7
4539,15
4540,18
4541,13
4542,4
4543,-1
4544,3
4545,11
4546,17
4547,15
4548,8
4549,1
4550,0
4551,6
4552,15
4553,18
4554,12
4555,3
4556,-2
4557,2
4558,12
4559,16
4560,16
4561,8
4562,0
4563,0
4564,6
4565,15
4566,17
4567,13
4568,4
4569,-1
4570,2
4571,11
4572,17
4573,17
4574,8
4575,0
4576,0
4577,7
4578,15
4579,17
4580,12
4581,3
4582,-1
4583,3
4584,11
4585,18
4586,16
4587,8
4588,0
4589,0
4590,7
4591,16
4592,18
4593,12
4594,3
4595,-1
4596,4
4597,12
4598,18
4599,15
4600,8
4601,0
4602,-1
4603,7
4604,16
4605,18
4606,12
4607,3
4608,0
4609,2
4610,12
4611,17
4612,16
4613,7
4614,-1
4615,0
4616,7
4617,16
4618,18
4619,11
4620,3
4621,-2
4622,3
4623,11
4624,17
4625,16
4626,7
4627,0
4628,-1
4629,6
4630,15
4631,18
4632,12
4633,2
4634,-2
4635,3
4636,12
4637,18
4638,15
4639,7
4640,-1
4641,-1
4642,7
4643,16
4644,18
4645,12
4646,3
4647,0
4648,2
4649,12
4650,18
4651,15
4652,7
4653,0
4654,0
4655,6
4656,16
4657,19
4658,12
4659,2
4660,0
4661,4
4662,12
4663,18
4664,16
4665,7
4666,0
4667,0
4668,7
4669,15
4670,18
4671,12
4672,4
4673,0
4674,3
4675,12
4676,18
4677,15
4678,7
4679,0
4680,0
4681,7
4682,15
4683,18
4684,11
4685,4
4686,-1
4687,2
4688,11
4689,18
4690,16
4691,8
4692,1
4693,0
4694,8
4695,16
4696,17
4697,12
4698,3
4699,-1
4700,3
4701,12
4702,18
4703,15
4704,7
4705,-1
4706,0
4707,7
4708,16
4709,18
4710,11
4711,2
4712,-1
4713,4
4714,12
4715,18
4716,16
4717,6
4718,0
4719,0
4720,7
4721,16
4722,19
4723,12
4724,4
4725,-2
4726,3
4727,12
4728,19
4729,16
4730,8
4731,0
4732,0
4733,7
4734,16
4735,18
4736,12
4737,3
4738,-1
4739,3
4740,12
4741,18
4742,15
4743,7
4744,0
4745,1
4746,7
4747,15
4748,17
4749,11
4750,2
4751,-1
4752,3
4753,12
4754,18
4755,16
4756,7
4757,0
4758,0
4759,8
4760,15
4761,17
4762,12
4763,3
4764,-1
4765,4
4766,12
4767,17
4768,15
4769,7
4770,-1
4771,0
4772,8
4773,16
4774,18
4775,11
4776,2
4777,0
4778,3
4779,12
4780,18
4781,15
4782,7
4783,-1
4784,0
4785,8
4786,16
4787,18
4788,11
4789,3
4790,-1
4791,3
4792,12
4793,18
4794,17
4795,7
4796,0
4797,0
4798,8
4799,16
4800,18
4801,11
4802,3
4803,-1
4804,3
4805,12
4806,18
4807,16
4808,7
4809,0
4810,1
4811,8
4812,16
4813,17
4814,12
4815,2
4816,-1
4817,3
4818,13
4819,18
4820,15
4821,6
4822,0
4823,0
4824,8
4825,16
4826,18
4827,11
4828,3
4829,-1
4830,3
4831,12
4832,18
4833,15
4834,7
4835,0
4836,0
4837,8
4838,16
4839,17
4840,11
4841,3
4842,-1
4843,3
4844,13
4845,18
4846,16
4847,6
4848,0
4849,1
4850,9
4851,15
4852,17
4853,12
4854,3
4855,-1
4856,4
4857,12
4858,19
4859,15
4860,6
4861,0
4862,0
4863,8
4864,16
4865,17
4866,11
4867,3
4868,-1
4869,3
4870,13
4871,19
4872,15
4873,7
4874,0
4875,1
4876,8
4877,16
4878,17
4879,11
4880,2
4881,-1
4882,3
4883,13
4884,18
4885,15
4886,7
4887,0
4888,0
4889,7
4890,16
4891,18
4892,12
4893,2
4894,-1
4895,4
4896,12
4897,19
4898,16
4899,7
4900,0
4901,1
4902,8
4903,16
4904,17
4905,11
4906,3
4907,-1
4908,4
4909,12
4910,18
4911,15
4912,7
4913,0
4914,0
4915,9
4916,17
4917,17
4918,11
4919,3
4920,-1
4921,4
4922,13
4923,18
4924,15
4925,6
4926,0
4927,-1
4928,7
4929,16
4930,17
4931,11
4932,2
4933,-2
4934,4
4935,12
4936,17
4937,15
4938,7
4939,0
4940,1
4941,8
4942,16
4943,17
4944,11
4945,3
4946,-1
4947,4
4948,13
4949,18
4950,15
4951,7
4952,-1
4953,2
4954,7
4955,16
4956,18
4957,10
4958,2
4959,-1
4960,4
4961,13
4962,18
4963,14
4964,6
4965,0
4966,0
4967,8
4968,15
4969,18
4970,11
4971,2
4972,-1
4973,3
4974,13
4975,18
4976,15
4977,7
4978,0
4979,0
4980,8
4981,16
4982,17
4983,10
4984,2
4985,-1
4986,4
4987,12
4988,18
4989,15
4990,7
4991,1
4992,1
4993,8
4994,16
4995,17
4996,11
4997,1
4998,-2
4999,4
5000,13
5001,18
5002,15
5003,6
5004,-1
5005,0
5006,7
5007,16
5008,18
5009,10
5010,2
5011,-1
5012,3
5013,13
5014,17
5015,14
5016,7
5017,-1
5018,0
5019,8
5020,17
5021,17
5022,10
5023,3
5024,-1
5025,3
5026,13
5027,18
5028,14
5029,6
5030,-1
5031,1
5032,9
5033,17
5034,18
5035,11
5036,2
5037,-1
5038,5
5039,13
5040,18
5041,15
5042,6
5043,-1
5044,0
5045,9
5046,17
5047,18
5048,10
5049,1
5050,-1
5051,3
5052,13
5053,18
5054,15
5055,6
5056,-1
5057,1
5058,9
5059,15
5060,18
5061,10
5062,2
5063,-1
5064,5
5065,13
5066,18
5067,14
5068,6
5069,0
5070,1
5071,9
5072,17
5073,18
5074,11
5075,1
5076,-1
5077,3
5078,13
5079,17
5080,15
5081,7
5082,-1
5083,0
5084,9
5085,16
5086,17
5087,10
5088,1
5089,-2
5090,4
5091,13
5092,18
5093,15
5094,5
5095,0
5096,1
5097,9
5098,16
5099,17
5100,10
5101,1
5102,-1
5103,4
5104,13
5105,18
5106,14
5107,6
5108,-1
5109,1
5110,9
5111,16
5112,17
5113,10
5114,2
5115,-1
5116,4
5117,13
5118,18
5119,14
5120,5
5121,-1
5122,0
5123,9
5124,16
5125,17
5126,10
5127,2
5128,-1
5129,4
5130,13
5131,17
5132,15
5133,6
5134,-1
5135,1
5136,9
5137,16
5138,16
5139,10
5140,2
5141,-2
5142,4
5143,14
5144,18
5145,14
5146,5
5147,-1
5148,1
5149,8
5150,16
5151,17
5152,10
5153,2
5154,-2
5155,4
5156,12
5157,17
5158,14
5159,5
5160,0
5161,1
5162,10
5163,18
5164,17
5165,9
5166,1
5167,-1
5168,4
5169,14
5170,18
5171,13
5172,6
5173,-1
5174,1
5175,8
5176,17
5177,16
5178,9
5179,2
5180,-1
5181,4
5182,14
5183,18
5184,14
5185,5
5186,0
5187,1
5188,9
5189,16
5190,16
5191,10
5192,1
5193,-2
5194,5
5195,14
5196,19
5197,15
5198,6
5199,-1
5200,0
5201,9
5202,17
5203,17
5204,10
5205,1
5206,-1
5207,5
5208,14
5209,18
5210,14
5211,5
5212,-1
5213,0
5214,9
5215,17
5216,17
5217,10
5218,2
5219,-1
5220,5
5221,14
5222,18
5223,14
5224,6
5225,-1
5226,1
5227,9
5228,17
5229,17
5230,11
5231,1
5232,-1
5233,5
5234,13
5235,18
5236,15
5237,5
5238,0
5239,1
5240,9
5241,17
5242,16
5243,9
5244,1
5245,0
5246,4
5247,14
5248,19
5249,15
5250,6
5251,-1
5252,1
5253,9
5254,17
5255,17
5256,10
5257,1
5258,-1
5259,5
5260,13
5261,19
5262,14
5263,5
5264,-1
5265,1
5266,10
5267,17
5268,17
5269,10
5270,1
5271,-1
5272,6
5273,14
5274,18
5275,14
5276,5
5277,-1
5278,1
5279,10
5280,17
5281,18
5282,10
5283,1
5284,-1
5285,4
5286,14
5287,18
5288,14
5289,5
5290,0
5291,1
5292,11
5293,18
5294,16
5295,10
5296,1
5297,-1
5298,5
5299,13
5300,18
5301,14
5302,7
5303,-2
5304,1
5305,9
5306,17
5307,17
5308,9
5309,1
5310,-1
5311,4
5312,13
5313,19
5314,14
5315,5
5316,-1
5317,1
5318,9
5319,18
5320,17
5321,9
5322,1
5323,-1
5324,5
5325,14
5326,18
5327,14
5328,5
5329,-1
5330,1
5331,10
5332,17
5333,16
5334,10
5335,1
5336,-1
5337,5
5338,13
5339,18
5340,14
5341,4
5342,-1
5343,1
5344,10
5345,17
5346,17
5347,9
5348,2
5349,-1
5350,5
5351,13
5352,17
5353,14
5354,5
5355,-2
5356,2
5357,9
5358,17
5359,17
5360,9
5361,2
5362,-1
5363,6
5364,14
5365,18
5366,14
5367,5
5368,-2
5369,1
5370,10
5371,17
5372,17
5373,9
5374,1
5375,-1
5376,5
5377,13
5378,18
5379,14
5380,5
5381,0
5382,1
5383,10
5384,17
5385,16
5386,9
5387,1
5388,0
5389,6
5390,14
5391,18
5392,14
5393,5
5394,0
5395,2
5396,10
5397,18
5398,17
5399,9
5400,1
5401,-1
5402,5
5403,14
5404,18
5405,14
5406,4
5407,-1
5408,2
5409,9
5410,16
5411,16
5412,9
5413,1
5414,-2
5415,5
5416,14
5417,18
5418,14
5419,4
5420,-1
5421,1
5422,9
5423,18
5424,16
5425,8
5426,1
5427,-1
5428,5
5429,15
5430,18
5431,13
5432,4
5433,-1
5434,1
5435,10
5436,16
5437,17
5438,9
5439,1
5440,-2
5441,6
5442,14
5443,18
5444,14
5445,4
5446,-1
5447,1
5448,10
5449,17
5450,18
5451,9
5452,1
5453,-1
5454,5
5455,14
5456,18
5457,14
5458,5
5459,-2
5460,1
5461,10
5462,17
5463,17
5464,9
5465,0
5466,-1
5467,5
5468,14
5469,18
5470,13
5471,5
5472,-1
5473,1
5474,10
5475,18
5476,17
5477,9
5478,1
5479,-1
5480,6
5481,14
5482,19
5483,13
5484,4
5485,0
5486,2
5487,10
5488,17
5489,16
5490,8
5491,1
5492,0
5493,5
5494,14
5495,18
5496,14
5497,4
5498,0
5499,2
5500,10
5501,17
5502,17
5503,9
5504,0
5505,0
5506,5
5507,15
5508,18
5509,13
5510,5
5511,0
5512,1
5513,11
5514,17
5515,16
5516,9
5517,2
5518,1
5519,6
5520,15
5521,18
5522,14
5523,4
5524,-2
5525,1
5526,10
5527,17
5528,16
5529,9
5530,0
5531,-1
5532,5
5533,15
5534,18
5535,14
5536,3
5537,0
5538,1
5539,10
5540,18
5541,17
5542,9
5543,1
5544,0
5545,5
5546,15
5547,18
5548,14
5549,4
5550,-1
5551,2
5552,10
5553,18
5554,17
5555,9
5556,1
5557,-1
5558,5
5559,14
5560,18
5561,13
5562,4
5563,-2
5564,1
5565,10
5566,17
5567,16
5568,8
5569,1
5570,0
5571,5
5572,14
5573,18
5574,13
5575,4
5576,-1
5577,1
5578,10
5579,17
5580,16
5581,8
5582,0
5583,-1
5584,6
5585,15
5586,19
5587,13
5588,4
5589,-2
5590,1
5591,11
5592,16
5593,16
5594,9
5595,0
5596,-1
5597,5
5598,15
5599,17
5600,13
5601,3
5602,-1
5603,1
5604,11
5605,17
5606,16
5607,8
5608,0
5609,0
5610,6
5611,15
5612,17
5613,13
5614,4
5615,-1
5616,2
5617,10
5618,17
5619,17
5620,7
5621,0
5622,-2
5623,5
5624,15
5625,18
5626,12
5627,4
5628,-2
5629,1
5630,10
5631,16
5632,17
5633,8
5634,0
5635,-1
5636,6
5637,15
5638,19
5639,13
5640,4
5641,0
5642,2
5643,10
5644,17
5645,17
5646,9
5647,1
5648,-1
5649,7
5650,14
5651,18
5652,12
5653,4
5654,-1
5655,1
5656,10
5657,17
5658,16
5659,9
5660,1
