#idx,value
2416,41
2417,44
2418,15
2419,-20
2420,-30
2421,-7
2422,29
2423,48
2424,32
2425,-4
2426,-29
2427,-22
2428,12
2429,41
2430,44
2431,16
2432,-19
2433,-30
2434,-7
2435,29
2436,48
2437,32
2438,-4
2439,-29
2440,-23
2441,11
2442,42
2443,42
2444,14
2445,-20
2446,-29
2447,-6
2448,29
2449,48
2450,32
2451,-4
2452,-30
2453,-22
2454,12
2455,42
2456,44
2457,14
2458,-20
2459,-30
2460,-6
2461,29
2462,47
2463,32
2464,-4
2465,-30
2466,-22
2467,12
2468,42
2469,44
2470,14
2471,-20
2472,-30
2473,-7
2474,29
2475,47
2476,32
2477,-5
2478,-30
2479,-22
2480,12
2481,42
2482,43
2483,14
2484,-20
2485,-30
2486,-6
2487,30
2488,48
2489,32
2490,-4
2491,-29
2492,-23
2493,12
2494,43
2495,44
2496,14
2497,-20
2498,-30
2499,-6
2500,30
2501,46
2502,31
2503,-5
2504,-31
2505,-21
2506,13
2507,42
2508,44
2509,14
2510,-20
2511,-31
2512,-6
2513,29
2514,47
2515,31
2516,-4
2517,-28
2518,-23
2519,12
2520,41
2521,42
2522,13
2523,-21
2524,-30
2525,-6
2526,30
2527,48
2528,31
2529,-6
2530,-30
2531,-22
2532,13
2533,42
2534,43
2535,13
2536,-21
2537,-30
2538,-6
2539,30
2540,47
2541,31
2542,-6
2543,-30
2544,-21
2545,12
2546,43
2547,43
2548,13
2549,-21
2550,-29
2551,-5
2552,30
2553,48
2554,30
2555,-5
2556,-30
2557,-22
2558,13
2559,43
2560,42
2561,13
2562,-20
2563,-29
2564,-6
2565,31
2566,47
2567,30
2568,-5
2569,-30
2570,-21
2571,13
2572,43
2573,43
2574,13
2575,-21
2576,-30
2577,-6
2578,31
2579,47
2580,30
2581,-7
2582,-30
2583,-21
2584,14
2585,43
2586,43
2587,12
2588,-21
2589,-29
2590,-5
2591,31
2592,48
2593,30
2594,-5
2595,-30
2596,-21
2597,14
2598,42
2599,43
2600,12
2601,-21
2602,-30
2603,-5
2604,32
2605,47
2606,30
2607,-6
2608,-31
2609,-20
2610,13
2611,43
2612,42
2613,13
2614,-21
2615,-30
2616,-6
2617,30
2618,48
2619,29
2620,-6
2621,-30
2622,-20
2623,15
2624,44
2625,42
2626,12
2627,-23
2628,-29
2629,-4
2630,32
2631,47
2632,29
2633,-6
2634,-31
2635,-20
2636,15
2637,43
2638,42
2639,12
2640,-22
2641,-29
2642,-5
2643,31
2644,47
2645,29
2646,-8
2647,-31
2648,-20
2649,14
2650,42
2651,43
2652,12
2653,-22
2654,-29
2655,-4
2656,31
2657,47
2658,30
2659,-7
2660,-30
2661,-21
2662,14
2663,44
2664,43
2665,12
2666,-21
2667,-30
2668,-4
2669,32
2670,47
2671,29
2672,-7
2673,-30
2674,-20
2675,15
2676,44
2677,43
2678,10
2679,-22
2680,-29
2681,-4
2682,31
2683,47
2684,29
2685,-7
2686,-30
2687,-20
2688,15
2689,44
2690,43
2691,12
2692,-23
2693,-30
2694,-3
2695,32
2696,48
2697,29
2698,-8
2699,-30
2700,-20
2701,15
2702,44
2703,41
2704,11
2705,-22
2706,-29
2707,-4
2708,32
2709,47
2710,28
2711,-8
2712,-30
2713,-19
2714,15
2715,44
2716,42
2717,11
2718,-23
2719,-29
2720,-4
2721,32
2722,48
2723,28
2724,-7
2725,-30
2726,-19
2727,16
2728,43
2729,41
2730,10
2731,-22
2732,-28
2733,-3
2734,32
2735,47
2736,28
2737,-8
2738,-30
2739,-20
2740,16
2741,45
2742,41
2743,11
2744,-23
2745,-28
2746,-3
2747,33
2748,48
2749,27
2750,-7
2751,-31
2752,-19
2753,16
